STATE_NAME,PC_NAME,CANDIDATES NAME,SEX,AGE,CATEGORY,PARTY NAME,PARTY SYMBOL,GENERAL,POSTAL ,TOTAL,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors,,
Maharashtra,Mumbai   South,ABDUL LATIF ABDUL KADAR SHAIKH,M,50,GEN,IND,Bat,400,0,400,0.0269207265,0.0512931648,1485844,,
Maharashtra,Mumbai   South,DR. OMRAJ L. RATHOD,M,37,GEN,IND,Cup & Saucer,674,0,674,0.0453614242,0.0864289827,1485844,,
Maharashtra,Mumbai   South,KATARIA JITENDRA KAMABHAI,M,49,SC,IND,Ceiling Fan,595,0,595,0.0400445807,0.0762985826,1485844,,
Maharashtra,Mumbai   South,GAURAV SHARMA,M,31,GEN,IND,Window,558,1,559,0.0376217153,0.0716821978,1485844,,
Maharashtra,Mumbai   South,JAHEDA MOHAMMED HANIF SHAIKH,F,41,GEN,IND,Kite,701,0,701,0.0471785733,0.0898912713,1485844,,
Maharashtra,Mumbai   South,FARNANDES SANTAN,M,31,GEN,IND,Electric Pole,1077,0,1077,0.0724840562,0.1381068462,1485844,,
Maharashtra,Mumbai   South,BASIT FAITH,M,43,GEN,IND,Table Lamp,763,1,764,0.0514185877,0.0979699448,1485844,,
Maharashtra,Mumbai   South,RATAN DEVRAM BODKE,M,61,GEN,IND,Slate,1324,0,1324,0.0891076048,0.1697803755,1485844,,
Maharashtra,Mumbai   South,RAJENDRA DAULAT DESAI,M,53,GEN,IND,Coconut,1059,0,1059,0.0712726235,0.1357986538,1485844,,
Maharashtra,Mumbai   South,SHANKAR  SONAWANE,M,46,GEN,IND,Gas Cylinder,454,1,455,0.0306223264,0.058345975,1485844,,
Maharashtra,Mumbai   South,None of the Above,,,,NOTA,NOTA,9545,28,9573,0.6442802878,1.2275736666,1485844,,
Maharashtra,Raigad,ANANT GEETE,M,63,GEN,SHS,Bow & Arrow,395951,227,396178,25.8470061933,40.0913591341,1532781,,
Maharashtra,Raigad,TATKARE SUNIL DATTATREY,M,59,GEN,NCP,Clock,394007,61,394068,25.7093479108,39.8778370108,1532781,,
Maharashtra,Raigad,YASHWANT JAYRAM GAIKWAD,M,64,GEN,BSP,Elephant,10507,3,10510,0.6856817771,1.0635628038,1532781,,
Maharashtra,Raigad,DR. APARANTI SANJAY YASHWANT,M,55,GEN,AAAP,Broom,6749,10,6759,0.4409631904,0.6839791619,1532781,,
Maharashtra,Raigad,AZIZ ABDUL KADIR MUKADAM,M,50,GEN,SP,Bicycle,2763,0,2763,0.1802605852,0.2796026667,1532781,,
Maharashtra,Raigad,DR. GHONE ADESH YASHAWANT,M,46,GEN,BMUP,Cot,3308,0,3308,0.2158168714,0.3347541156,1532781,,
Maharashtra,Raigad,RAMESHBHAI KADAM,M,64,GEN,PWPI,Cup & Saucer,129709,21,129730,8.4637009462,13.1280687481,1532781,,
Maharashtra,Raigad,SANDEEP PANDURANG PARTE,M,45,GEN,HJP,Shuttle,4286,1,4287,0.2796877049,0.433824333,1532781,,
Maharashtra,Raigad,MUZZAFAR JAINUDDIN CHAUDHARI  ALIAS MODI,M,35,GEN,IND,Hat,9952,0,9952,0.6492773593,1.0070958158,1532781,,
Maharashtra,Raigad,SUNIL TATKARE,M,32,GEN,IND,Pen Nib with Seven Rays,9847,2,9849,0.6425575474,0.9966726979,1532781,,
Maharashtra,Raigad,None of the Above,,,,NOTA,NOTA,20358,4,20362,1.3284350471,2.0605390877,1532781,,
Maharashtra,Maval,BHIMAPUTRA TEXAS GAIKWAD,M,66,GEN,BSP,Elephant,25974,8,25982,1.3298589731,2.2124165086,1953741,,
Maharashtra,Maval,NARWEKAR RAHUL SURESH,M,37,GEN,NCP,Clock,182237,56,182293,9.3304588479,15.5225942035,1953741,,
Maharashtra,Maval,APPA ALIAS SHRIRANG CHANDU BARNE,M,50,GEN,SHS,Bow & Arrow,512030,196,512226,26.2177023464,43.6170140296,1953741,,
Maharashtra,Maval,GHARAT SANTOSH ROHIDAS,M,38,GEN,BMUP,Cot,8939,1,8940,0.4575836818,0.7612579319,1953741,,
Maharashtra,Maval,JAGTAP LAXMANBHAU PANDURANG,M,51,GEN,PWPI,Cup & Saucer,354730,99,354829,18.1615168029,30.2143613778,1953741,,
Maharashtra,Maval,BARNE SHRIRANG CHIMAJI,M,55,GEN,JD(U),Arrow,11256,3,11259,0.5762790462,0.958725174,1953741,,
Maharashtra,Maval,BHAPKAR MARUTI SAHEBRAO,M,43,GEN,AAAP,Broom,30555,11,30566,1.5644857737,2.6027527904,1953741,,
Maharashtra,Maval,SIMA DHARMANNA MANIKADI,F,26,SC,PRCP,Kite,1765,0,1765,0.0903395076,0.1502930928,1953741,,
Maharashtra,Maval,ABHIJIT ANIL APTE,M,38,GEN,IND,Gas Cylinder,1085,0,1085,0.0555344849,0.0923898049,1953741,,
Maharashtra,Maval,JAGTAP LAXMAN MURLIDHAR,M,34,GEN,IND,Helmet,1599,1,1600,0.0818941712,0.1362430303,1953741,,
Maharashtra,Maval,JAGTAP LAXMAN SITARAM,M,55,GEN,IND,Hat,8762,3,8765,0.4486265068,0.7463563505,1953741,,
Maharashtra,Maval,NANAWARE PRAMOD MAHADEO,M,33,GEN,IND,BUCKET,4276,0,4276,0.2188621726,0.3641094985,1953741,,
Maharashtra,Maval,NURJAHAN YASIN SHAIKH,F,40,GEN,IND,Camera,2024,0,2024,0.1035961266,0.1723474334,1953741,,
Maharashtra,Maval,H.B.P.ADV.R.K.PATIL,M,45,GEN,IND,Television,2336,0,2336,0.11956549,0.1989148243,1953741,,
Maharashtra,Maval,BHIMRAO ANNA KADALE,M,35,SC,IND,Kettle,2911,0,2911,0.1489962078,0.2478771633,1953741,,
Maharashtra,Maval,SIR MANUEL SABINO D''''SOUZA,M,50,GEN,IND,Candles,4311,0,4311,0.2206536076,0.3670898148,1953741,,
Maharashtra,Maval,RAJENDRA MARUTI KATE,M,48,GEN,IND,Coconut,2016,0,2016,0.1031866558,0.1716662182,1953741,,
Maharashtra,Maval,ADV.VAISHALI SURENDRA BORDE,F,30,GEN,IND,Letter Box,2536,0,2536,0.1298022614,0.2159452031,1953741,,
Maharashtra,Maval,SUBHASH GOPALRAO BODHE,M,67,GEN,IND,Bat,3429,0,3429,0.1755094457,0.2919858443,1953741,,
Maharashtra,Maval,None of the Above,,,,NOTA,NOTA,11178,8,11186,0.5725426246,0.9525090857,1953741,,
Maharashtra,Pune,ANIL SHIROLE,M,63,GEN,BJP,Lotus,569535,290,569825,31.039009497,57.3285350375,1835835,,
Maharashtra,Pune,IMTIYAZ PEERZADE,M,46,GEN,BSP,Elephant,14726,1,14727,0.8021962758,1.4816431983,1835835,,
Maharashtra,Pune,DEEPAK NATHARAM PAIGUDE,M,48,GEN,MNS,Railway Engine,93449,53,93502,5.0931592436,9.4069805345,1835835,,
Maharashtra,Pune,DR.VISHWAJEET PATANGRAO KADAM,M,33,GEN,INC,Hand,253949,107,254056,13.8387164424,25.5598794323,1835835,,
Maharashtra,Pune,ARUN BHATIA,M,63,GEN,PG,Kite,7219,3,7222,0.3933904735,0.7265856711,1835835,,
Maharashtra,Pune,NANA KSHIRSAGAR,M,57,GEN,BBM,Cup & Saucer,1795,2,1797,0.0978846138,0.180791256,1835835,,
Maharashtra,Pune,WARE SUBHASH SHANKARRAO,M,50,GEN,AAAP,Broom,28640,17,28657,1.560979064,2.8831024061,1835835,,
Maharashtra,Pune,SAIYYAD AFSER  IBRAHIM,M,57,GEN,SP,Bicycle,1131,0,1131,0.0616068438,0.1137868172,1835835,,
Maharashtra,Pune,COL SURESH PATIL (RTD),M,66,GEN,BMUP,Cot,1324,0,1324,0.0721197711,0.1332040195,1835835,,
Maharashtra,Pune,SANJAY LAXMAN PADWAL,M,46,GEN,bns,Dish Antenna,476,1,477,0.0259827272,0.0479896656,1835835,,
Maharashtra,Pune,AZAM VAKIL MANIYAR,M,35,GEN,IND,Almirah,353,0,353,0.0192283076,0.0355143647,1835835,,
Maharashtra,Pune,AJAY VASANT PAITHANKAR,M,54,GEN,IND,Gas Cylinder,343,0,343,0.0186835963,0.0345082921,1835835,,
Maharashtra,Pune,ASHAPAK SHAIKH,M,47,GEN,IND,Television,586,0,586,0.03192008,0.0589558576,1835835,,
Maharashtra,Pune,UMESH BHUJANG MASANKHAMB,M,31,SC,IND,Telephone,494,0,494,0.0269087364,0.0496999891,1835835,,
Maharashtra,Pune,KHIRID SIMKUMAR BHAGWAN,M,40,GEN,IND,Pot,380,0,380,0.020699028,0.0382307609,1835835,,
Maharashtra,Pune,COLONEL JAYANTRAO CHITALE,M,68,GEN,IND,Glass Tumbler,1886,0,1886,0.102732544,0.1897453026,1835835,,
Maharashtra,Pune,DAMBALE RAHUL DHARMA,M,31,SC,IND,Coconut,2259,0,2259,0.1230502741,0.2272718127,1835835,,
Maharashtra,Pune,DINESH PANDURANG PAWAR,M,40,GEN,IND,Kettle,693,0,693,0.0377484905,0.069720835,1835835,,
Maharashtra,Pune,DEVKULE BIBHISHAN JAGANNATH,M,38,GEN,IND,Camera,1230,0,1230,0.0669994852,0.1237469365,1835835,,
Maharashtra,Pune,NILESH DHANAVE,M,34,GEN,IND,Hat,840,0,840,0.045755746,0.084510103,1835835,,
Maharashtra,Pune,BANSODE CHAYYA TUKARAM,F,43,SC,IND,Pressure Cooker,512,0,512,0.0278892166,0.0515109199,1835835,,
Maharashtra,Pune,MANCHAK TRIMBAKRAO KARALE,M,44,GEN,IND,Sewing Machine,1028,0,1028,0.0559963178,0.1034242689,1835835,,
Maharashtra,Pune,YADAV GANGADHAR NATHU,M,39,SC,IND,Candles,454,1,455,0.0247843624,0.0457763058,1835835,,
Maharashtra,Pune,RUPALI TAMBOLI,F,33,GEN,IND,Lady Purse,377,1,378,0.0205900857,0.0380295463,1835835,,
Maharashtra,Pune,VIJAY LAXMAN SARODE,M,38,SC,IND,Stool,303,0,303,0.0165047512,0.0304840014,1835835,,
Maharashtra,Pune,SHASHIKANT BHIKAJI OWHAL,M,40,SC,IND,Bat,359,0,359,0.0195551343,0.0361180083,1835835,,
Maharashtra,Pune,SHIVAJI  PANDURANG ADHAV,M,40,GEN,IND,Auto- Rickshaw,868,0,868,0.0472809376,0.0873271064,1835835,,
Maharashtra,Pune,SUSHAMA PANDURANG GAIKWAD,F,48,GEN,IND,Ring,590,0,590,0.0321379645,0.0593582866,1835835,,
Maharashtra,Pune,SANTOSH PAWAR,M,42,SC,IND,Whistle,564,1,565,0.0307761863,0.056843105,1835835,,
Maharashtra,Pune,None of the Above,,,,NOTA,NOTA,6436,2,6438,0.3506851106,0.647709575,1835835,,
Maharashtra,Baramati,CHAUDHARI KALURAM VINAYAK,M,33,SC,BSP,Elephant,24884,24,24908,1.3734365635,2.3345224014,1813553,,
Maharashtra,Baramati,SUPRIYA SULE,F,44,GEN,NCP,Clock,521050,512,521562,28.759126422,48.8838193641,1813553,,
Maharashtra,Baramati,TATYASAHEB SITARAM TELE,M,58,GEN,JD(S),A lady farmer carrying paddy on her head,8804,7,8811,0.4858418806,0.8258180857,1813553,,
Maharashtra,Baramati,MAHADEV JAGANNATH JANKAR,M,44,GEN,RSPS,Cup & Saucer,451155,688,451843,24.9147943291,42.3493498241,1813553,,
Maharashtra,Baramati,RAVINDRA TAKALE,M,42,GEN,BMUP,Cot,7841,4,7845,0.4325762743,0.7352789561,1813553,,
Maharashtra,Baramati,SURESH KHOPADE,M,62,GEN,AAAP,Broom,26330,66,26396,1.4554854476,2.4739864023,1813553,,
Maharashtra,Baramati,KOKARE SHIVAJI JAYSING,M,62,GEN,IND,Kite,4734,5,4739,0.2613102567,0.4441665995,1813553,,
Maharashtra,Baramati,MAHADIK PRALHAD DAGADU,M,46,GEN,IND,Almirah,2891,0,2891,0.1594108361,0.2709613081,1813553,,
Maharashtra,Baramati,SURESHDADA BABURAO VEER,M,67,GEN,IND,Bat,3344,1,3345,0.1844445682,0.3135128245,1813553,,
Maharashtra,Baramati,None of the Above,,,,NOTA,NOTA,14195,21,14216,0.7838756298,1.3324060727,1813553,,
Maharashtra,Shirur,ADHALRAO SHIVAJI DATTATREY,M,59,GEN,SHS,Bow & Arrow,642828,587,643415,35.272779303,59.0524116942,1824112,,
Maharashtra,Shirur,ASHOK SHIRPATI KHANDEBHARAD,M,50,GEN,MNS,Railway Engine,36431,17,36448,1.9981229223,3.3451851471,1824112,,
Maharashtra,Shirur,NIKAM DEVDATTA JAYWANT,M,43,GEN,NCP,Clock,341375,226,341601,18.726975098,31.3520245676,1824112,,
Maharashtra,Shirur,WAGHMARE SARJERAO BHIKA,M,38,GEN,BSP,Elephant,19779,4,19783,1.0845277044,1.8156770677,1824112,,
Maharashtra,Shirur,GEETARAM RAMCHANDRA KADAM,M,42,GEN,SP(I),Battery Torch,1904,2,1906,0.104489198,0.1749320372,1824112,,
Maharashtra,Shirur,NIKAM SOPANRAO PANDHARINATH,M,66,GEN,AAAP,Broom,16657,6,16663,0.9134855754,1.52932452,1824112,,
Maharashtra,Shirur,BAJARE SITARAM NAMDEO (BABA),M,63,GEN,BMUP,Cot,1926,7,1933,0.1059693703,0.1774100881,1824112,,
Maharashtra,Shirur,VIKAS SUDAM KUSEKAR,M,26,GEN,AIFB,Lion,1174,0,1174,0.0643600832,0.107749324,1824112,,
Maharashtra,Shirur,UMESH ARJUN KANCHAN,M,33,GEN,IND,Almirah,1137,0,1137,0.0623316989,0.1043534765,1824112,,
Maharashtra,Shirur,KATORE MAHADEV NIWRITTI,M,43,GEN,IND,Auto- Rickshaw,1792,0,1792,0.0982395818,0.1644691556,1824112,,
Maharashtra,Shirur,DAMBALE RAM  DHARMA,M,45,SC,IND,Kite,2433,0,2433,0.1333799679,0.2232999194,1824112,,
Maharashtra,Shirur,NILESH YASHWANT MHASKULE,M,29,GEN,IND,Coconut,2118,0,2118,0.1161112914,0.1943893257,1824112,,
Maharashtra,Shirur,MILINDRAJE DIGAMBAR BHOSALE,M,29,SC,IND,Pressure Cooker,3258,0,3258,0.1786074539,0.2990181412,1824112,,
Maharashtra,Shirur,SONALI CHANDRASHEKHAR THORAT,F,29,SC,IND,Cup & Saucer,3850,0,3850,0.2110616015,0.3533517015,1824112,,
Maharashtra,Shirur,None of the Above,,,,NOTA,NOTA,11988,7,11995,0.6575802363,1.1008970544,1824112,,
Maharashtra,Ahmadnagar ,KAKADE KISAN YASHWANT,M,40,GEN,BSP,Elephant,8381,5,8386,0.491846065,0.7890663593,1705005,,
Maharashtra,Ahmadnagar ,GANDHI DILIPKUMAR MANSUKHLAL,M,64,GEN,BJP,Lotus,603976,1209,605185,35.4946173178,56.9438498271,1705005,,
Maharashtra,Ahmadnagar ,RAJEEV APPASAHEB RAJALE,M,44,GEN,NCP,Clock,395569,494,396063,23.2294333448,37.2668721037,1705005,,
Maharashtra,Ahmadnagar ,H.B.P. AJAY SAHEBRAO BARASKAR MAHARAJ,M,35,GEN,BMUP,Cot,6000,3,6003,0.3520810789,0.5648420409,1705005,,
Maharashtra,Ahmadnagar ,DAMALE SHIVAJIRAO WAMAN,M,58,GEN,bns,Dish Antenna,1384,1,1385,0.0812314333,0.1303192115,1705005,,
Maharashtra,Ahmadnagar ,DEEPALI SAYYED,F,36,GEN,AAAP,Broom,7098,22,7120,0.4175940833,0.6699442497,1705005,,
Maharashtra,Ahmadnagar ,POPAT MANIK FULE,M,34,SC,MPS(T),Bat,1059,2,1061,0.0622285565,0.0998329844,1705005,,
Maharashtra,Ahmadnagar ,ANIL JAYSING GHANVAT,M,55,GEN,IND,Kettle,3086,0,3086,0.1809965367,0.2903719037,1705005,,
Maharashtra,Ahmadnagar ,KOLSEPATIL BABAN GANGADHAR,M,73,GEN,IND,Cup & Saucer,12659,24,12683,0.7438687863,1.1933852415,1705005,,
Maharashtra,Ahmadnagar ,DESHMUKH VIKAS NANASAHEB,M,38,GEN,IND,Coconut,2202,0,2202,0.1291491814,0.2071934323,1705005,,
Maharashtra,Ahmadnagar ,PETRAS KISAN GAWARE,M,61,SC,IND,Telephone,2524,1,2525,0.1480934074,0.2375855661,1705005,,
Maharashtra,Ahmadnagar ,LAXMAN BHANUDAS SONALE,M,46,GEN,IND,Kite,3497,0,3497,0.2051020378,0.3290442474,1705005,,
Maharashtra,Ahmadnagar ,SHRIDHAR JAKHUJI DAREKAR,M,58,GEN,IND,Ceiling Fan,5648,1,5649,0.3313186765,0.531533015,1705005,,
Maharashtra,Ahmadnagar ,None of the Above,,,,NOTA,NOTA,7468,5,7473,0.4382978349,0.7031591823,1705005,,
Maharashtra,Shirdi,BHAUSAHEB RAJARAM WAKCHAURE,M,64,SC,INC,Hand,332712,302,333014,22.773816273,35.697142312,1462267,,
Maharashtra,Shirdi,ADV. MAHENDRA DADASAHEB SHINDE,M,34,SC,BSP,Elephant,10377,4,10381,0.7099250684,1.1127821483,1462267,,
Maharashtra,Shirdi,LOKHANDE SADASHIV KISAN,M,52,SC,SHS,Bow & Arrow,532577,359,532936,36.4458747958,57.1276049511,1462267,,
Maharashtra,Shirdi,NITIN NAVNATH UDMALE,M,35,SC,AAAP,Broom,11567,13,11580,0.7919210377,1.2413078969,1462267,,
Maharashtra,Shirdi,PAWAR VIJAY BANDERAO,M,39,SC,lpi,Whistle,2334,0,2334,0.1596151729,0.2501910735,1462267,,
Maharashtra,Shirdi,RAGHUNATH RAMJI MAKASARE,M,70,SC,BBM,Cup & Saucer,3192,1,3193,0.2183595746,0.3422708217,1462267,,
Maharashtra,Shirdi,SARODE POPAT RAMBHAU,M,39,SC,LB,Slate,1429,0,1429,0.0977249709,0.1531803959,1462267,,
Maharashtra,Shirdi,SANTOSH MADHUKAR ROHAM,M,41,SC,BMUP,Cot,9292,4,9296,0.635725213,0.9964765293,1462267,,
Maharashtra,Shirdi,UDDHAVRAO BALWANT GAIKWAD,M,55,SC,IND,Coconut,1498,1,1499,0.1025120583,0.1606839842,1462267,,
Maharashtra,Shirdi,GHOLAP SANDEEP BHASKAR,M,35,SC,IND,Pressure Cooker,2229,0,2229,0.1524345417,0.238935691,1462267,,
Maharashtra,Shirdi,BALASAHEB DASHRATH BAGUL,M,42,SC,IND,Ceiling Fan,4318,1,4319,0.2953632955,0.4629713995,1462267,,
Maharashtra,Shirdi,WAGH GANGADHAR RADHAJI,M,65,SC,IND,Basket containing Fruits,2874,0,2874,0.1965441332,0.3080758977,1462267,,
Maharashtra,Shirdi,SHENDE RAVINDRA VITTHAL,M,32,SC,IND,Chappals,4728,0,4728,0.3233335636,0.5068137942,1462267,,
Maharashtra,Shirdi,SAYAJI SHANKAR KHARAT,M,56,SC,IND,Battery Torch,2954,0,2954,0.2020150903,0.3166514272,1462267,,
Maharashtra,Shirdi,None of the Above,,,,NOTA,NOTA,9873,6,9879,0.6755948127,1.0589707006,1462267,,
Maharashtra,Beed,DHAS SURESH RAMCHANDRA,M,44,GEN,NCP,Clock,499387,154,499541,27.8660331174,40.5343604982,1792652,,
Maharashtra,Beed,MUNDE GOPINATHRAO PANDURANG,M,66,GEN,BJP,Lotus,635426,569,635995,35.4778841627,51.6066761388,1792652,,
Maharashtra,Beed,RATHOD DIGAMBAR RAMRAO,M,58,GEN,BSP,Elephant,14162,4,14166,0.7902258776,1.1494747194,1792652,,
Maharashtra,Beed,KALE KRISHNA BHANUDAS,M,33,GEN,BBM,Cup & Saucer,3162,1,3163,0.1764424997,0.2566559747,1792652,,
Maharashtra,Beed,DONGARE MILIND KASHINATH,M,53,SC,PRCP,Pen Nib with Seven Rays,1930,0,1930,0.1076617213,0.1566063962,1792652,,
Maharashtra,Beed,TATE ASHOK SANTRAM,M,55,SC,ARP,Bat,1162,0,1162,0.0648201659,0.0942884106,1792652,,
Maharashtra,Beed,THORAT DHANRAJ VITTHAL,M,49,SC,MPS(T),Ceiling Fan,1065,0,1065,0.0594091882,0.0864175191,1792652,,
Maharashtra,Beed,NANDU MADHAV,M,56,GEN,AAAP,Broom,4271,10,4281,0.2388082015,0.347374084,1792652,,
Maharashtra,Beed,MANIKRAO MADHAVRAO BAVNE,M,60,GEN,SP,Bicycle,1584,0,1584,0.088360708,0.1285308454,1792652,,
Maharashtra,Beed,RAHUL PRABHAKAR KAMBLE,M,28,GEN,APoI,Coat,1733,0,1733,0.0966724161,0.1406211837,1792652,,
Maharashtra,Beed,SHINGARE GOVIND BHARAT,M,32,GEN,SVRP,Sewing Machine,944,0,944,0.0526594119,0.0765991907,1792652,,
Maharashtra,Beed,SHAIKH IPTEKHAR ZAKEEBABA,M,44,GEN,WPOI,Kite,1628,0,1628,0.0908151722,0.1321011466,1792652,,
Maharashtra,Beed,SAKSAMUDRE BHAGWAN KACHRUBA,M,39,SC,BMUP,Cot,1532,1,1533,0.085515761,0.1243925416,1792652,,
Maharashtra,Beed,ARJUN HANMANTA NIMBALKAR,M,44,GEN,IND,Ring,3758,0,3758,0.2096335485,0.3049361849,1792652,,
Maharashtra,Beed,AVINASH NAMDEV WANKHEDE,M,40,GEN,IND,Pot,2797,0,2797,0.156025821,0.2269575597,1792652,,
Maharashtra,Beed,ASHOK DHONDIBA SONWANE,M,53,SC,IND,Gas Cylinder,5383,0,5383,0.3002813708,0.4367939019,1792652,,
Maharashtra,Beed,ASHOK BHAGOJI THORAT,M,32,SC,IND,Air Conditioner,3264,0,3264,0.1820766105,0.264851439,1792652,,
Maharashtra,Beed,AGHAV JAYPRAKASH SITARAM,M,33,GEN,IND,Camera,3247,0,3247,0.1811282948,0.2634720044,1792652,,
Maharashtra,Beed,INAMDAR JABBERMIYA DAGERASA,M,48,GEN,IND,Shuttle,3040,0,3040,0.1695811569,0.2466753598,1792652,,
Maharashtra,Beed,DR. OWHAL JITENDRA MAHADEV,M,30,SC,IND,Coconut,1075,0,1075,0.0599670209,0.0872289512,1792652,,
Maharashtra,Beed,KALE BAJIRAO SHANKAR,M,37,GEN,IND,Auto- Rickshaw,1018,0,1018,0.0567873742,0.0826037883,1792652,,
Maharashtra,Beed,GANGADHAR SITARAM KALKUTE,M,34,GEN,IND,Almirah,848,0,848,0.0473042174,0.0688094425,1792652,,
Maharashtra,Beed,JETHLIA SANTOSHBAPU  MITTHULAL,M,46,GEN,IND,Chappals,1270,0,1270,0.0708447596,0.1030518773,1792652,,
Maharashtra,Beed,TEJAS ANKUSH GHUMARE,M,33,GEN,IND,Cauliflower,5357,0,5357,0.2988310057,0.4346841785,1792652,,
Maharashtra,Beed,PRASHANT VISHNU SASANE,M,28,SC,IND,Refrigerator,1036,0,1036,0.0577914732,0.084064366,1792652,,
Maharashtra,Beed,BHAGWAT HARIHAR TAWARE,M,27,GEN,IND,Whistle,2698,0,2698,0.1505032767,0.2189243818,1792652,,
Maharashtra,Beed,VEER SHESHERAO CHOKHOBA,M,48,SC,IND,CHESS BOARD,713,0,713,0.0397734753,0.0578551091,1792652,,
Maharashtra,Beed,SHAIKH CHAND SHIAKH MIYA,M,46,GEN,IND,Basket containing Fruits,1734,0,1734,0.0967281993,0.1407023269,1792652,,
Maharashtra,Beed,SHAIKH SHAFIQ SHABBIR,M,51,GEN,IND,Kettle,846,0,846,0.0471926509,0.0686471561,1792652,,
Maharashtra,Beed,SHRIKANT VISHNU GADALE,M,26,GEN,IND,Black Board,931,0,931,0.0519342293,0.0755443289,1792652,,
Maharashtra,Beed,SADULLA ASDULLA INAMDAR,M,38,GEN,IND,BELT,2482,0,2482,0.1384540892,0.2013974484,1792652,,
Maharashtra,Beed,SAYYED NAVIDUJJAMMA,M,43,GEN,IND,Batsman,3732,0,3732,0.2081831834,0.3028264615,1792652,,
Maharashtra,Beed,SAYYED MINHAJ ALI SAYYAD WAJED ALI (PENDKHAJURWALE),M,39,GEN,IND,Balloon,3617,0,3617,0.2017681067,0.2934949922,1792652,,
Maharashtra,Beed,SAYYED MUBIN RAHIMTULLA,M,40,GEN,IND,Battery Torch,1122,0,1122,0.0625888349,0.0910426821,1792652,,
Maharashtra,Beed,SAYYED SALIM FATTU,M,51,GEN,IND,Slate,452,0,452,0.0252140404,0.0366767311,1792652,,
Maharashtra,Beed,SUMITRABAI DASHRATH PAWAR,F,40,SC,IND,Bottle,314,0,314,0.0175159484,0.0254789681,1792652,,
Maharashtra,Beed,SOLANKE PARMESHWAR KALYANRAO,M,33,GEN,IND,Brief Case,520,0,520,0.0290073031,0.0421944694,1792652,,
Maharashtra,Beed,SOLANKE PRAKASH BHAGWANRAO,M,50,GEN,IND,Carrom Board,8634,0,8634,0.4816327988,0.7005904791,1792652,,
Maharashtra,Beed,HOKE (PATIL)RAJEDRA ACHYUTRAO,M,31,GEN,IND,Television,1264,0,1264,0.07051006,0.102565018,1792652,,
Maharashtra,Beed,None of the Above,,,,NOTA,NOTA,2322,1,2323,0.1295845485,0.1884956779,1792652,,
Maharashtra,Osmanabad,GAIKWAD RAVINDRA VISHWANATH,M,54,GEN,SHS,Bow & Arrow,606351,1348,607699,34.5443290249,54.2732798548,1759186,,
Maharashtra,Osmanabad,DHALE PADMASHEEL RAMCHANDRA,M,37,SC,BSP,Elephant,28306,16,28322,1.6099491469,2.5294230072,1759186,,
Maharashtra,Osmanabad,PATIL PADMASINHA BAJIRAO,M,73,GEN,NCP,Clock,372586,788,373374,21.2242480329,33.3458366601,1759186,,
Maharashtra,Osmanabad,TARKASE PUSHPA MURLIDHAR,F,62,GEN,HND,Coconut,4126,0,4126,0.2345402931,0.368490902,1759186,,
Maharashtra,Osmanabad,BHOSALE REVAN VISHWANATH,M,49,GEN,JD(S),A lady farmer carrying paddy on her head,1288,0,1288,0.0732156804,0.1150306064,1759186,,
Maharashtra,Osmanabad,ROKDE MILIND SOMNATH,M,42,SC,BBM,Cup & Saucer,3722,3,3725,0.2117456596,0.3326778018,1759186,,
Maharashtra,Osmanabad,DR. RAMESH SUBRAV BANSODE,M,36,SC,RPI,Kite,1700,1,1701,0.0966924475,0.1519154204,1759186,,
Maharashtra,Osmanabad,SHINDE RAJENDRA BHAIRAVNATH,M,32,SC,MPS(T),Scissors,1313,0,1313,0.0746367922,0.1172633433,1759186,,
Maharashtra,Osmanabad,VIKRAM ASHOK SAWALE,M,37,GEN,AAAP,Broom,4220,20,4240,0.2410205629,0.3786721824,1759186,,
Maharashtra,Osmanabad,ADV. SHAILENDRA RAMESHWAR YAVALKAR,M,30,GEN,SP,Bicycle,2257,0,2257,0.1282979742,0.2015714896,1759186,,
Maharashtra,Osmanabad,SAYYAD MOHAMD SAYYAD IBRAHIM,M,33,GEN,BMUP,Cot,1527,1,1528,0.0868583538,0.1364648808,1759186,,
Maharashtra,Osmanabad,ALTAF HUSAIN YENEGURE,M,31,GEN,IND,Diesel Pump,1640,0,1640,0.0932249347,0.1464675423,1759186,,
Maharashtra,Osmanabad,SMT. JADHAV UJVALA EKNATH,F,37,GEN,IND,Pressure Cooker,3466,0,3466,0.1970229413,0.3095466472,1759186,,
Maharashtra,Osmanabad,KAKASAHEB BABURAO RATHOD,M,27,GEN,IND,Ring,7245,0,7245,0.4118382024,0.6470471608,1759186,,
Maharashtra,Osmanabad,GAIKWAD UMAJI PANDURANG,M,45,SC,IND,Table,2352,3,2355,0.1338687325,0.2103238183,1759186,,
Maharashtra,Osmanabad,GAIKWAD RAVINDRA VISHWANATH,M,48,GEN,IND,Electric Pole,7166,3,7169,0.4075180225,0.6402596405,1759186,,
Maharashtra,Osmanabad,TUKARAM DASRAO GANGAWANE,M,63,SC,IND,Television,10210,0,10210,0.5803820631,0.91184976,1759186,,
Maharashtra,Osmanabad,TUPSUNDARE BALAJI BAPURAO,M,41,SC,IND,Whistle,7038,0,7038,0.4000713967,0.628560099,1759186,,
